,id_x,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,kitchen_clusterized,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,state_building_clusterized,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income,id_y,_merge
36609,12492000,315000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9140,51.1229953,4.2088078,2024,122,,,2,MISSING,MISSING,0,0,1,15,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
36626,60360000,315000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3001,50.8717628,4.6747487,1970,85,,,2,INSTALLED,Yes,0,0,1,3,0,0,0,1,GOOD,Yes,223,C,FUELOIL,1,,,left_only
36636,27583000,315000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,,,2023,95,,4,2,INSTALLED,Yes,0,0,1,30,0,0,0,0,GOOD,Yes,0,MISSING,GAS,1,,,left_only
36642,73801000,315000,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3740,50.8699814,5.5154076,2011,87,,,2,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,70,A,MISSING,0,,,left_only
36650,38446000,315000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3105598,3.1303312,,113,,,2,MISSING,MISSING,0,0,0,0,1,48,0,0,GOOD,Yes,,MISSING,GAS,1,,,left_only
36657,49181000,315000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8380,51.3351321,3.2074595,2005,58,,2,2,INSTALLED,Yes,0,0,0,0,0,0,0,0,MISSING,MISSING,409,E,ELECTRIC,1,999,,left_only
36757,59623000,315000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2520,51.1608529,4.5989122,2017,93,,3,2,INSTALLED,Yes,0,1,1,18,1,136,0,0,AS_NEW,Yes,89,A,MISSING,1,,,left_only
36768,52180000,315000,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Leuven,3000,50.8828978,4.7109667,1983,83,,2,1,INSTALLED,Yes,0,0,1,,0,0,0,1,GOOD,Yes,507,F,ELECTRIC,1,,,left_only
36815,21196000,315000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2500,51.1272882,4.5805277,1874,124,85,2,2,INSTALLED,Yes,0,1,0,0,1,22,0,0,AS_NEW,Yes,234,C,GAS,1,599,,left_only
36816,68988000,315000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2500,51.1281571,4.5889602,1918,229,202,2,4,USA_INSTALLED,Yes,0,1,1,31,1,31,0,0,TO_RENOVATE,No,503,F,GAS,0,610,,left_only
36843,63441000,315000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0775631,4.0994724,1980,165,190,3,3,MISSING,MISSING,0,1,1,39,0,0,0,0,GOOD,Yes,482,E,FUELOIL,0,832,,left_only
36862,9188000,315000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9120,51.2570077,4.2750322,2017,145,250,2,3,INSTALLED,Yes,0,0,1,28,1,145,0,1,GOOD,Yes,159,B,GAS,0,646,,left_only
36886,7806000,315000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.7717685,5.2516401,,161,249,2,3,INSTALLED,Yes,0,1,0,0,0,0,0,1,MISSING,MISSING,,MISSING,GAS,1,,,left_only
36901,65039000,315000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8510,,,1968,336,656,4,3,MISSING,MISSING,0,0,1,16,0,0,0,0,TO_BE_DONE_UP,No,349,D,FUELOIL,1,1093,,left_only
36903,20712000,315000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8530,50.854966,3.3126752,,174,439,,4,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,489,E,MISSING,1,,,left_only
36942,7329000,315000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6700,49.6786887,5.8076505,1918,214,334,2,5,MISSING,MISSING,0,0,1,,0,0,0,0,MISSING,MISSING,304,D,FUELOIL,1,1,,left_only
37011,65700000,315500,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9080,51.0986968,3.8418373,,70,,,1,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,MISSING,0,,,left_only
37053,8421000,316181,APARTMENT,GROUND_FLOOR,Wallonia,Liège,Liège,4450,50.6871158,5.556537,,123,,,2,NOT_INSTALLED,No,0,0,0,0,1,44,0,1,MISSING,MISSING,,MISSING,GAS,1,,,left_only
37065,71548000,316500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9599455,4.2401501,,117,,,2,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37131,64856000,317000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7540,50.6411914,3.3667571,,134,385,3,3,NOT_INSTALLED,No,0,1,0,0,0,0,0,1,MISSING,MISSING,122,B,MISSING,0,,,left_only
37150,31315000,317400,APARTMENT,APARTMENT,Flanders,West Flanders,Roeselare,8800,50.9312615,3.1665457,2021,123,,,3,MISSING,MISSING,0,0,1,16,0,0,0,0,GOOD,Yes,68,A,GAS,1,,,left_only
37165,11167000,317500,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.8322037,3.2811568,2023,118,139,2,3,MISSING,MISSING,0,0,0,0,1,80,0,0,GOOD,Yes,60,A,MISSING,1,1,,left_only
37189,5051000,318000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2151296,4.4172908,2017,70,,2,1,INSTALLED,Yes,0,1,1,7,0,0,0,0,GOOD,Yes,110,B,MISSING,1,851,,left_only
37194,17752000,318000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9420,50.9069132,3.9227193,2024,,,3,2,MISSING,MISSING,0,0,1,8,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
37218,77750000,318000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,,,,330,260,2,2,INSTALLED,Yes,0,0,0,0,0,0,0,1,MISSING,MISSING,227,C,GAS,0,,,left_only
37280,67819000,318534,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8471537,3.6100443,,95,,,2,MISSING,MISSING,0,0,1,8,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37301,44174000,318900,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,,,1999,66,,2,2,INSTALLED,Yes,0,0,1,6,0,0,0,1,AS_NEW,Yes,115,B,GAS,1,1205,,left_only
37313,69357000,319000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1082,,,1980,120,,3,3,USA_HYPER_EQUIPPED,Yes,0,0,1,22,0,0,0,1,AS_NEW,Yes,158,D,GAS,1,1694,,left_only
37339,47630000,319000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2650,51.1511281,4.4551745,,85,,,2,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,AS_NEW,Yes,82,A,GAS,1,,,left_only
37383,1989000,319000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3580,51.044079,5.227128,2009,121,,,2,MISSING,MISSING,0,0,1,28,0,0,0,1,GOOD,Yes,153,B,GAS,1,1026,,left_only
37424,38013000,319000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5170,,,2023,93,,3,1,USA_HYPER_EQUIPPED,Yes,0,0,1,26,1,96,0,1,AS_NEW,Yes,84,A,MISSING,1,,,left_only
37427,29509000,319000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5170,,,2023,93,,3,1,USA_HYPER_EQUIPPED,Yes,0,0,1,26,1,228,0,1,MISSING,MISSING,84,A,MISSING,1,,,left_only
37429,66502000,319000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,,,,86,,4,2,INSTALLED,Yes,0,0,1,26,1,34,0,1,AS_NEW,Yes,,MISSING,GAS,1,,,left_only
37442,1951000,319000,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Leuven,3320,50.7771103,4.8849655,2008,102,,2,3,HYPER_EQUIPPED,Yes,0,0,1,20,0,0,0,0,AS_NEW,Yes,106,B,GAS,1,621,,left_only
37457,74202000,319000,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Hasselt,3511,50.9342748,5.3039101,2012,,,,2,MISSING,MISSING,0,0,0,0,1,55,0,1,AS_NEW,Yes,164,B,GAS,0,952,,left_only
37468,21369000,319000,HOUSE,BUNGALOW,Flanders,East Flanders,Aalst,9450,50.8843161,3.951383,,,1072,,2,INSTALLED,Yes,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,No,339,D,FUELOIL,1,,,left_only
37488,8237000,319000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2850,51.0891669,4.3691448,,143,120,2,3,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,163,B,GAS,1,1,,left_only
37515,939000,319000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0992437,4.1432068,,205,116,2,4,USA_HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,0,JUST_RENOVATED,Yes,147,B,GAS,1,,,left_only
37524,33687000,319000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9600,50.7474862,3.6244418,1970,118,466,3,3,USA_HYPER_EQUIPPED,Yes,0,1,1,,0,0,0,0,GOOD,Yes,383,D,GAS,1,855,,left_only
37591,12194000,319000,HOUSE,HOUSE,Wallonia,Liège,Huy,4560,50.3939652,5.3947233,1850,286,2068,3,3,SEMI_EQUIPPED,Yes,0,1,1,,1,,0,1,GOOD,Yes,478,F,FUELOIL,1,654,,left_only
37609,47587000,319000,HOUSE,HOUSE,Wallonia,Luxembourg,Virton,6760,49.5559718,5.541862,1931,230,1373,4,3,MISSING,MISSING,0,0,1,15,1,1100,0,0,MISSING,MISSING,332,D,FUELOIL,1,681,,left_only
37685,55682000,319500,HOUSE,HOUSE,Wallonia,Liège,Verviers,4840,50.6600533,5.9589799,1930,160,350,4,3,INSTALLED,Yes,0,0,1,15,0,0,0,0,GOOD,Yes,351,E,FUELOIL,1,493,,left_only
37702,68768000,319793,APARTMENT,APARTMENT,Wallonia,Luxembourg,Virton,6720,,,,102,,,2,MISSING,MISSING,0,0,1,14,0,0,0,1,MISSING,MISSING,28,A+,MISSING,0,,,left_only
37707,78349000,319800,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2040314,2.917342,,120,,,3,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37712,17334000,319900,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1761,50.8488956,4.1386055,,90,,,2,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37723,20166000,319900,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6280,50.3689584,4.467922,,,0,4,4,MISSING,MISSING,0,1,0,0,0,0,0,0,GOOD,Yes,463,F,MISSING,1,1085,,left_only
37776,73608000,320000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2160,51.2026883,4.5235887,2020,93,,,2,MISSING,MISSING,0,0,1,,1,38,0,1,GOOD,Yes,,MISSING,MISSING,1,,,left_only
37790,77687000,320000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.0377283,4.1611272,1999,95,,2,2,MISSING,MISSING,0,0,1,15,0,0,0,0,MISSING,MISSING,189,B,GAS,1,837,,left_only
37798,63347000,320000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0274241,3.696983,,90,,4,2,USA_HYPER_EQUIPPED,Yes,0,0,1,11,0,0,0,0,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
37822,34789000,320000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,50.9680688,4.1928897,2023,82,,,2,INSTALLED,Yes,0,0,1,30,0,0,0,0,MISSING,MISSING,20,A,MISSING,1,,,left_only
37823,30869000,320000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1831,50.8975042,4.4364465,2014,104,,2,2,MISSING,MISSING,0,0,1,12,0,0,0,0,MISSING,MISSING,119,B,GAS,1,1,,left_only
37833,44102000,320000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3800,50.8183121,5.1828215,2023,82,,2,1,INSTALLED,Yes,0,1,1,13,0,0,0,0,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
37845,42074000,320000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3137339,3.1320408,2007,91,,,3,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,86,A,MISSING,1,1136,,left_only
37869,29306000,320000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1872521,2.8253923,,76,,,2,MISSING,MISSING,0,0,1,25,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37899,69477000,320000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4031,50.5953483,5.5701919,2023,100,,,2,MISSING,MISSING,0,0,1,9,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
37934,8148000,320000,APARTMENT,DUPLEX,Flanders,East Flanders,Gent,9890,50.9301743,3.633681,,99,,,2,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,,A,ELECTRIC,1,,,left_only
37938,56418000,320000,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Leuven,3000,50.8774603,4.6854451,2023,33,,,0,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,,MISSING,MISSING,0,,,left_only
37957,70761000,320000,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9258341,4.4423874,2022,110,,2,2,MISSING,MISSING,0,0,1,8,1,36,0,1,GOOD,Yes,,MISSING,GAS,1,1,,left_only
38015,18745000,320000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2590,51.0837982,4.6624112,,279,750,3,4,NOT_INSTALLED,No,0,1,1,,1,,0,0,TO_RENOVATE,No,796,F,GAS,1,,,left_only
38051,27262000,320000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1600,50.7884717,4.2806512,1935,117,110,2,3,MISSING,MISSING,0,1,0,0,0,0,0,1,MISSING,MISSING,286,C,MISSING,0,588,,left_only
38063,58231000,320000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3370,50.8129514,4.845043,1930,155,125,4,2,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,209,C,GAS,1,583,,left_only
38064,32000,320000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3471,50.8604345,4.9970577,1969,180,1336,4,3,MISSING,MISSING,1,0,0,0,0,0,0,1,TO_RENOVATE,No,422,E,MISSING,0,,,left_only
38097,75007000,320000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7301,,,,184,1234,3,4,INSTALLED,Yes,0,0,0,0,0,0,0,1,MISSING,MISSING,170,B,GAS,0,,,left_only
38099,51810000,320000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7110,,,1984,203,1011,4,3,INSTALLED,Yes,0,1,1,,0,0,0,1,GOOD,Yes,330,D,FUELOIL,1,847,,left_only
38108,34173000,320000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7600,,,,315,1590,4,4,INSTALLED,Yes,0,0,0,0,0,0,0,1,MISSING,MISSING,237,C,FUELOIL,0,1189,,left_only
38138,28597000,320000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5590,50.2554892,5.1901293,2023,165,671,4,3,INSTALLED,Yes,0,0,1,,1,,0,0,AS_NEW,Yes,,A,GAS,1,,,left_only
38155,36659000,320000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1470,50.6038041,4.4471846,,159,156,2,3,MISSING,MISSING,0,0,1,10,0,0,0,1,MISSING,MISSING,,A,MISSING,1,,,left_only
38186,65343000,320074,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7730,,,,161,316,2,3,MISSING,MISSING,0,0,1,22,0,0,0,1,AS_NEW,Yes,,MISSING,GAS,1,,,left_only
38200,48426000,320500,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2360,51.3119049,4.9875192,2023,94,,,2,HYPER_EQUIPPED,Yes,0,0,1,18,0,0,0,0,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
38226,7097000,320802,HOUSE,HOUSE,Wallonia,Namur,Namur,5380,,,,120,1026,4,3,MISSING,MISSING,0,0,0,0,1,,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
38250,48165000,321000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8600,51.0742274,2.7927352,2023,,277,3,3,MISSING,MISSING,0,0,0,0,1,,0,0,GOOD,Yes,0,MISSING,MISSING,0,,,left_only
38256,18221000,321001,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9159014,4.4197208,,100,,,2,MISSING,MISSING,0,0,1,13,0,0,0,1,MISSING,MISSING,,A,MISSING,1,,,left_only
38257,34090000,321050,APARTMENT,APARTMENT,Wallonia,Liège,Waremme,4367,50.7114513,5.3923537,,129,,,3,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,,MISSING,GAS,1,,,left_only
38266,20327000,321300,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2430,51.0851411,5.0657421,2021,105,,,1,INSTALLED,Yes,0,0,1,15,0,0,0,0,MISSING,MISSING,0,MISSING,MISSING,1,,,left_only
38281,7763000,321680,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1831,50.8947329,4.4335897,2017,141,,,3,HYPER_EQUIPPED,Yes,0,0,1,5,0,0,0,0,AS_NEW,Yes,95,A,GAS,1,,,left_only
38311,3877000,322000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9220,51.0992272,4.1330492,,96,,,2,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
38315,65744000,322000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3130,51.0106892,4.8107055,2020,93,,3,2,HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,1,MISSING,MISSING,110,B,GAS,1,,,left_only
38329,5089000,322000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,,,,123,,2,3,INSTALLED,Yes,0,0,1,13,0,0,0,1,MISSING,MISSING,84,A,GAS,1,,,left_only
38342,49287000,322000,APARTMENT,SERVICE_FLAT,Flanders,West Flanders,Oostend,8400,51.2171009,2.8845893,,,,,2,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,MISSING,0,,,left_only
38348,72105000,322000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8510,,,,180,246,3,4,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,0,,,left_only
38354,69261000,322150,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1123163,2.6424456,,69,,,1,MISSING,MISSING,0,0,1,18,0,0,0,1,MISSING,MISSING,30,A,MISSING,0,,,left_only
38370,47225000,322690,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4890,50.6570548,5.866949,2022,101,,2,2,MISSING,MISSING,0,0,1,17,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,0,,,left_only
38378,72975000,323000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2380,51.3725316,4.9958047,2023,117,,,2,HYPER_EQUIPPED,Yes,0,0,1,16,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
38382,12200000,323000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3582,51.0586398,5.271174,,90,,,2,MISSING,MISSING,0,0,1,17,0,0,0,0,GOOD,Yes,,MISSING,MISSING,0,,,left_only
38401,7647000,323000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8480,51.1303589,3.0282795,2021,,308,3,3,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,0,MISSING,MISSING,0,,,left_only
38468,69895000,324000,APARTMENT,FLAT_STUDIO,Flanders,Flemish Brabant,Leuven,3000,50.8798913,4.7075217,,31,,,1,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
38484,15968000,324000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2270,51.141158,4.7592443,,110,560,4,3,SEMI_EQUIPPED,Yes,0,1,1,,1,,0,0,GOOD,Yes,511,F,GAS,1,280,,left_only
38492,21848000,324000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0193196,3.7238057,1932,128,157,2,3,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,226,C,GAS,1,299,,left_only
38495,15929000,324000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9070,51.0761887,3.8415835,2022,115,295,,3,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,408,E,MISSING,0,272,,left_only
38520,46147000,324126,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8540,50.8511312,3.3483954,2021,133,456,,3,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,29,A,MISSING,0,,,left_only
38523,67355000,324146,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3116382,3.1269903,2021,90,,2,2,HYPER_EQUIPPED,Yes,0,0,1,7,0,0,0,0,AS_NEW,Yes,30,A,MISSING,1,,,left_only
38558,12665000,324500,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,2560,51.1389892,4.6317813,2009,110,,3,2,USA_HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,0,AS_NEW,Yes,188,B,MISSING,1,,,left_only
38575,2414000,324793,APARTMENT,APARTMENT,Wallonia,Luxembourg,Virton,6720,,,,87,,,2,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,52,A,MISSING,0,,,left_only
38588,50632000,325000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.7979234,4.3975329,1950,68,,2,1,USA_HYPER_EQUIPPED,Yes,0,0,1,25,0,0,0,1,AS_NEW,Yes,164,D,GAS,1,,,left_only
38614,23344000,325000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1083,,,1968,120,,,3,SEMI_EQUIPPED,Yes,0,0,1,14,0,0,0,1,MISSING,MISSING,179,D,GAS,1,3953,,left_only
38627,5398000,325000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.817499,4.3458466,1970,90,,2,2,HYPER_EQUIPPED,Yes,1,0,1,6,0,0,0,0,GOOD,Yes,122,C,GAS,1,1579,,left_only
38635,3060000,325000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2063373,4.3817558,2016,52,,2,1,HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,0,MISSING,MISSING,106,B,GAS,1,1,,left_only
38654,55438000,325000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2050,51.2331863,4.3835731,1973,107,,2,2,INSTALLED,Yes,0,0,1,15,0,0,0,1,MISSING,MISSING,133,B,GAS,1,1271,,left_only
38681,75709000,325000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2620,51.1376848,4.3529024,,108,,3,2,MISSING,MISSING,0,0,1,20,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
38720,6018000,325000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0455834,3.7303102,1978,71,,,1,INSTALLED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,182,B,GAS,0,860,,left_only
38741,76618000,325000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9120,51.2163224,4.2481756,2023,96,,,2,MISSING,MISSING,0,0,1,16,0,0,0,0,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
38743,73071000,325000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9140,51.1244236,4.2177481,,119,,,2,MISSING,MISSING,0,0,0,0,1,57,0,0,GOOD,Yes,,MISSING,MISSING,1,,,left_only
38788,47472000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8211,51.1202583,3.088179,,106,,,3,MISSING,MISSING,0,0,0,0,1,7,0,0,GOOD,Yes,,MISSING,MISSING,1,,,left_only
38798,40509000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3116382,3.1269903,,100,,,3,MISSING,MISSING,0,0,1,8,0,0,0,0,GOOD,Yes,,MISSING,GAS,1,,,left_only
38859,24027000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.1001993,2.5924194,2024,83,,,2,INSTALLED,Yes,0,0,0,0,0,0,0,0,GOOD,Yes,,MISSING,ELECTRIC,1,,,left_only
38862,47988000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.1019948,2.5872229,1960,,,,2,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,549,F,MISSING,0,592,,left_only
38864,59164000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.104341,2.5932405,1967,65,,,2,MISSING,MISSING,0,0,0,0,0,0,0,1,AS_NEW,Yes,155,B,MISSING,0,954,,left_only
38905,53557000,325000,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4950,50.4505433,6.1173269,,91,,,2,INSTALLED,Yes,0,0,1,10,0,0,0,1,MISSING,MISSING,,MISSING,GAS,1,,,left_only
38920,9674000,325000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,50.5996376,4.3170058,,,,,2,MISSING,MISSING,0,0,0,0,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,0,,,left_only
38949,25935000,325000,APARTMENT,DUPLEX,Flanders,Limburg,Tongeren,3740,50.8925616,5.4720678,2023,109,,3,3,USA_HYPER_EQUIPPED,Yes,0,0,1,13,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
38953,22066000,325000,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1050,50.8354908,4.3530985,2017,56,,,1,HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,0,AS_NEW,Yes,77,B,MISSING,1,,,left_only
38969,44531000,325000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,2322,51.4235885,4.7599472,,103,,3,2,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,226,C,GAS,1,,,left_only
38984,64511000,325000,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Veurne,8670,51.1155068,2.6369281,,83,,,1,MISSING,MISSING,0,0,1,7,0,0,0,0,GOOD,Yes,,MISSING,GAS,1,,,left_only
38994,73830000,325000,APARTMENT,LOFT,Wallonia,Liège,Liège,4000,50.641615,5.5899945,2022,98,,,2,MISSING,MISSING,0,0,1,6,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,0,,,left_only
39002,49412000,325000,APARTMENT,PENTHOUSE,Wallonia,Hainaut,Mouscron,7700,50.7568308,3.2221969,,200,,,3,MISSING,MISSING,0,1,0,0,0,0,0,1,MISSING,MISSING,141,B,GAS,1,,,left_only
